"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DZIP3",1.52377909440421,6.9631800325709e-16,3.58021236753533,0.000343366109444659,0.0135302205761367,0.0345395735335643
"RAE1",-1.52340833987957,-2.98025493172815e-16,-3.57934125705788,0.000344512576221279,0.0135302205761367,0.0316354171099151
"ARHGAP10",1.52340507744869,-1.09634523681734e-16,3.57933359177658,0.000344522680357925,0.0135302205761367,0.0316098653066215
"LIMA1",1.52330511134849,-9.85322934354826e-17,3.57909871529771,0.000344832421686297,0.0135302205761367,0.0308269437136381
"BOLA2",-1.52291664997476,6.34908792207511e-17,-3.57818600149317,0.000346038529792382,0.0135302205761367,0.0277850521109695
"BOLA2B",-1.52291664997476,6.34908792207511e-17,-3.57818600149317,0.000346038529792382,0.0135302205761367,0.0277850521109695
"TMEM79",-1.52276923728931,3.39832328943857e-16,-3.57783964635448,0.00034649725371643,0.0135302205761367,0.026630923134519
"AKR1C3",1.5221247228221,-7.54951656745106e-16,3.57632532011453,0.000348509564674706,0.0135788231046936,0.0215861781288886
"PMM2",-1.52187876158937,6.09234884763055e-16,-3.57574741912441,0.00034928038562862,0.0135789466843619,0.0196615528650863
"NINL",-1.52035255986897,-4.16333634234434e-18,-3.57216151464862,0.000354099127934491,0.0136618676581652,0.00772610972502186
"MBD3L1",1.51975477860354,3.02882718905551e-16,3.57075699093031,0.000356003418395224,0.0136618676581652,0.00305451032676451
"FAM13C",1.51945220747798,-6.31439345255558e-17,3.57004608152766,0.000356970934815024,0.0136618676581652,0.000690648237085867
"ZNF516",1.51941132957394,2.4008572907519e-16,3.5699500363869,0.00035710183641458,0.0136618676581652,0.000371322300954269
"TCTN1",1.51908350942502,-7.53563877964325e-16,3.56917980285646,0.000358153225799269,0.0136618676581652,-0.00218919976201715
"FAM153B",1.51901779695754,-1.09114106638941e-16,3.5690254073869,0.000358364327739762,0.0136618676581652,-0.00270239710905695
"FAM153A",1.51901779695754,-1.09114106638941e-16,3.5690254073869,0.000358364327739762,0.0136618676581652,-0.00270239710905695
"FAM153C",1.51901779695754,-1.09114106638941e-16,3.5690254073869,0.000358364327739762,0.0136618676581652,-0.00270239710905695
"LOC100507387",1.51901779695754,-1.09114106638941e-16,3.5690254073869,0.000358364327739762,0.0136618676581652,-0.00270239710905695
"FSCN1",-1.51837342089652,-4.5102810375397e-17,-3.56751140634077,0.000360440565918744,0.0136988986387491,-0.00773363099448154
"BIRC5",-1.51803873387355,-1.19591836433841e-15,-3.56672503866892,0.00036152339112575,0.0136988986387491,-0.0103459966819237
"FHOD3",1.51781567991581,-2.51881848711832e-16,3.56620095972529,0.000362246734107851,0.0136988986387491,-0.0120867019771387
"TUBG1",-1.51768380111992,-4.10175365894716e-16,-3.56589110241211,0.000362675040989691,0.0136988986387491,-0.0131157591690716
"STIL",-1.51740322680299,-9.71965563589805e-16,-3.5652318758594,0.000363587846816456,0.0136988986387491,-0.0153047978658059
"CTGF",1.51728219467989,9.71445146547012e-18,3.56494750346869,0.000363982269218841,0.0136988986387491,-0.0162489646241575
"SATB1",1.51497196410946,-1.85268467234323e-16,3.55951947516034,0.000371588032093311,0.0139318534371151,-0.0342565425512413
"BRD9",-1.51489049357449,6.0437765903032e-16,-3.55932805514548,0.000371858943151289,0.0139318534371151,-0.0348910808765615
"SCRIB",-1.51388335042,5.1833537462187e-16,-3.55696171058095,0.00037522324582341,0.0139318534371151,-0.0427324595539824
"ADRB2",1.51380701556189,3.68281793949876e-16,3.55678235715361,0.000375479394473269,0.0139318534371151,-0.0433265721193061
"SOX3",1.5137046291946,-2.10248485288389e-16,3.55654179410889,0.000375823218019566,0.0139318534371151,-0.0441233959839904
"CIAO1",-1.51352874298219,-4.8988590961585e-16,-3.5561285386736,0.000376414548433511,0.0139318534371151,-0.045492107985047
"IL2RB",1.513468344817,6.25541285437237e-16,3.55598662948297,0.000376617807921053,0.0139318534371151,-0.0459620779727512
"MCM2",-1.51336560626179,-2.21350715534641e-16,-3.55574523895114,0.000376963792309948,0.0139318534371151,-0.0467614637680542
"TRIM22",1.51327762384546,1.23963339593303e-15,3.55553851887194,0.000377260319768113,0.0139318534371151,-0.0474459922013022
"SLC6A8",-1.5129126104507,1.38777878078145e-17,-3.554680897531,0.000378492855905916,0.0139482502669161,-0.0502854760544951
"SERPINA6",1.51235110649825,-9.99200722162641e-17,3.55336160958279,0.00038039622978697,0.0139794569423581,-0.0546521466576904
"CNGA1",1.51170137695728,1.21083698623181e-16,3.55183503020743,0.000382609833075153,0.0139794569423581,-0.0597029017848731
"SLC6A10P",-1.51161425054146,2.26207941267376e-16,-3.5516303213539,0.000382907583173543,0.0139794569423581,-0.0603800250151059
"SLC6A10PB",-1.51161425054146,2.26207941267376e-16,-3.5516303213539,0.000382907583173543,0.0139794569423581,-0.0603800250151059
"DNAJB14",1.51148677053575,-6.31439345255558e-17,3.55133079926782,0.00038334362987854,0.0139794569423581,-0.0613706952401394
"RECQL4",-1.51108703558879,2.692290834716e-16,-3.55039159751208,0.000384713938524788,0.0139794569423581,-0.0644765662046494
"MLF2",-1.51097662602807,9.00668428727158e-16,-3.55013218348269,0.000385093233320015,0.0139794569423581,-0.0653342844862577
"FLAD1",-1.51064544893382,-1.86309301319909e-16,-3.54935406260347,0.000386233037864775,0.0139794569423581,-0.0679066626364584
"C1orf216",-1.5104987830029,8.62504512255668e-16,-3.5490094620103,0.000386738821235877,0.0139794569423581,-0.0690456924156013
"TENT5A",1.5103528838035,1.26981758441502e-16,3.54866666289985,0.000387242574580558,0.0139794569423581,-0.0701786579158075
"RUBCN",-1.51008274162582,-6.94019494651421e-16,-3.54803194729763,0.000388176926976798,0.0139846469680093,-0.0722761308075581
"SLC40A1",1.50866288512677,-5.12090370108353e-16,3.54469590743682,0.00039312257909191,0.0141340351657658,-0.0832941962778504
"AIP",-1.50837817306977,4.26048085699904e-16,-3.54402695901023,0.000394121350090239,0.0141412019508037,-0.0855023100961567
"EYA1",1.50774761869383,1.9151347174784e-16,3.54254543286026,0.000396341783591775,0.0141920846355362,-0.0903911562467785
"CIT",-1.5070109232256,-3.70883879163841e-16,-3.54081452170907,0.000398950785756935,0.0142279041315613,-0.0961003516667178
"MIR1178",-1.5070109232256,-3.70883879163841e-16,-3.54081452170907,0.000398950785756935,0.0142279041315613,-0.0961003516667178
"NPM3",-1.50626710776748,-1.63757896132211e-16,-3.53906688170528,0.000401601275537944,0.0142635662083333,-0.101861894315844
"LITAF",1.5062493464537,5.42621503285545e-16,3.53902515041005,0.00040166476631313,0.0142635662083333,-0.101999437441852
"TMEM40",1.50605228961831,-4.08700850940136e-16,3.53856215329861,0.000402369808240055,0.0142635662083333,-0.103525331344969
"IFT57",1.50560095376898,3.37230243729891e-16,3.53750171206035,0.000403988983881922,0.0142714278021156,-0.107019462263779
"CENPN",-1.50554081985521,-3.47638584585752e-16,-3.53736042374462,0.000404205174337719,0.0142714278021156,-0.10748492514174
"CFAP45",1.50456138998101,-5.55111512312578e-17,3.53505919323056,0.00040774162256519,0.0143463841431039,-0.115063524787208
"CFAP54",1.50450386982693,8.67361737988404e-17,3.5349240461034,0.00040795020769864,0.0143463841431039,-0.115508448982395
"MEOX1",-1.50398737839571,3.42087469462626e-16,-3.53371051783244,0.000409827629512383,0.0143797649506924,-0.119502800202004
"FOXRED1",-1.50379601894198,-3.32373017997156e-16,-3.53326090706839,0.000410525258640945,0.0143797649506924,-0.120982354324297
"LTBP2",-1.5033722292466,-4.98993207864729e-16,-3.53226518720701,0.000412074196764591,0.0143849047778587,-0.124258343783155
"CXCL12",1.5033110055048,-2.35922392732846e-16,3.53212133827354,0.000412298418360243,0.0143849047778587,-0.124731540715837
"VWA5A",1.50288195013466,6.95971058561895e-16,3.53111324638661,0.000413872961487006,0.0143993054300754,-0.128047159343524
"PCK2",-1.50275518948424,-4.39925873507718e-16,-3.53081541446989,0.000414339220075095,0.0143993054300754,-0.129026548707897
"FAM149A",1.50205408463208,2.54657406273395e-16,3.52916812565232,0.00041692693865175,0.0144397407005182,-0.134441995084393
"SQOR",1.50196651922791,1.66533453693773e-17,3.52896238536875,0.000417251193317936,0.0144397407005182,-0.135118186790665
"DEPDC1",-1.50177756904047,9.57567358739198e-17,-3.5285184353235,0.000417951678368779,0.0144397407005182,-0.136577150980191
"FKBP1A",-1.50102382545707,2.33710620300975e-16,-3.52674746858093,0.00042075693532148,0.0144878062380513,-0.142395296950338
"SNRPF",-1.50083790300796,-1.47278023110431e-16,-3.52631063239243,0.000421451593458884,0.0144878062380513,-0.143829983053459
"HHATL",1.50059544410251,-6.35602681597902e-16,3.52574096033492,0.000422359096608635,0.0144878062380513,-0.145700670447724
"RAD51",-1.50052608699638,5.52335954751015e-16,-3.52557800156348,0.000422619029839701,0.0144878062380513,-0.146235738379274
"SLC29A3",-1.50022499879287,-2.41820452551167e-16,-3.52487057637706,0.000423749166515586,0.0144984506895439,-0.148558251030533
