GSM1701025	GSM1701026	GSM1701027	GSM1701028	GSM1701029	GSM1701030	GSM1701031	GSM1701032	GSM1701033	GSM1701034	GSM1701035	GSM1701036	GSM1701037	GSM1701038	GSM1701039	GSM1701040	GSM1701041	GSM1701042	GSM1701043	GSM1701044
CDCA3	0.851529555341276	0.83953428824484	0.58852563497814	1.33613834603728	1.35766216120161	0.613266642291916	0.722626569697269	1.6785447831598	0.978703992239591	0.135596652254769	-0.922601205316707	-0.425744939344286	-0.816433864384713	-1.26836631722623	-0.686731194267611	-1.08180608107202	-1.22176316670182	-1.10644866568141	-0.768889546749661	-0.803343644702039
CDCA4	1.76171779483133	1.26503077866252	1.29152868544975	0.902114715065482	0.398242601546769	0.783915287164442	0.835858506859604	-0.09750623312094	0.394993290006366	0.1935817394527	-1.56535983902202	-0.331937196018271	-0.0569699275306403	-0.505592303624698	-1.64174154269711	-1.288024234306	0.122634623741312	-1.51887408976619	-0.786817929198948	-0.156794727495463
CDCA8	1.73970587734048	1.58513262101173	0.987835762334037	0.438841515628734	0.589594318619125	0.874381359563664	-0.00863316330765617	1.21979768885009	1.40437946328101	-0.549717112395713	-1.20110440658618	-0.421307430745263	-0.783066810423565	-0.729809037817873	-1.04018821811233	-1.12496473075949	-0.882398597220938	-0.64159574983855	-0.566068326149422	-0.890815023271899
CDH6	0.845033066352987	0.96725413992968	0.420633049276955	1.21525286572315	1.42872272311365	0.00970294764203685	1.45439520977624	0.319475937927813	1.45834752040585	0.672338631681219	-0.758658298055807	-0.278865820976862	-0.483389129844553	-1.1081347282026	-0.496202831480242	-1.03927235275857	-1.30094136462076	-1.03487421748252	-1.26886202714033	-1.02195532126734
CDK1	0.0077541875095231	1.15960312887995	0.711435438265342	1.5981394581331	1.15196260757644	1.04447069606876	-0.136326135874128	1.20352940056414	1.68831913210976	-0.635192989856585	-1.37258400537755	-0.117399703701521	-0.933193498126562	-0.498934784673624	-0.900149588651075	-0.578131209276485	-1.21533454404295	-0.998561655299828	-0.839153208632107	-0.340252725594617
CDKN1A	0.202411298958316	0.282947783571678	-1.21976160912606	-0.228117572734187	-1.41352250456681	-1.59630259801352	-0.907712155472468	-1.53540558950423	-0.968399218173065	-0.961560074405045	0.539889643440532	0.733027063449414	1.19777710195883	0.795858118196358	0.41319689088579	1.17906647700837	0.804567688260004	1.02343301282505	0.496850752658529	1.16175549078252
CDKN2A	0.857645925337873	1.41239898979548	1.47836732646672	1.15161564064718	0.889344322886437	1.24695450759525	1.05076040225787	-0.537767928669444	1.14602150081157	-0.675843120608165	-0.47866913350162	-1.00492267369943	-0.822732063909752	-0.464862651219673	-0.934842981245397	-1.100240802409	-0.804902363358638	-0.9373315698655	-0.275211460129316	-1.19578186718246
CENPA	0.631054344983709	0.995353016702439	1.19137331352022	1.77597886017131	0.983812585967141	0.721838022857538	-0.128354017282546	0.729521204242593	1.73100197566382	-0.654771991868011	-1.04445334774131	-0.377937362587719	-0.861466273694242	-1.06440247766909	-0.753724269516033	-0.990206537867069	0.0385098588715639	-1.03535044805684	-0.767571742487877	-1.1202047142096
CENPE	-0.0923594498722859	1.37979282877149	0.667874334996713	1.23333236956109	0.533543184757463	1.70099863939243	0.6593295460545	0.655265407148455	1.84160269968231	-0.417376968411319	-1.11403600896433	-0.803381813639825	-0.83840661321832	-0.420002250686032	-1.32651979307386	-0.996314817732391	-1.01378304209875	-0.621139261887074	-0.352805121692912	-0.675613869087356
CENPF	1.02530826305175	1.11808214686941	0.748273408197563	1.22480917537375	0.615508020866549	0.881341222378991	0.68396915788636	0.708525032152193	1.94889614445804	-0.11701132039983	-1.22643160647714	-0.30273105624422	-0.817734332805209	-1.24957022550281	-0.782552009207241	-0.958297588926267	-1.02129725282393	-0.987745662242888	-1.07269202757929	-0.418649489025795
CENPI	1.85113448757819	0.235853713593199	0.382094980395892	1.92736567813409	1.52110888153344	0.620444803404277	0.534827844738532	0.182694742627188	0.935152042476287	0.221662360082259	-1.05592911631777	-0.381461148024977	-0.792830077688337	-0.528604025597108	-1.09675405195788	-1.0275283770805	-0.596333026597221	-0.918667892778669	-0.834141883143943	-1.18008993537695
CENPN	1.23743060727047	1.30935575791631	0.237671013293232	1.42989279963502	0.745272361578458	0.523778562953214	0.536594317068292	0.111237298067025	1.20736470545504	0.189106676038972	-0.574726535365242	-0.56518010627952	-0.807466812091471	-0.623136322709022	-0.69485936962578	-0.727552619919345	-0.183560711943718	-2.62694724279294	-1.11402250375325	0.389748125204248
CENPU	1.6043830656795	1.16887210132361	0.85108607050123	0.495765657025421	0.847223967325752	1.18645920556893	0.801473963759609	0.518758321450039	0.88444689004568	0.281162841507744	-1.06510541774347	-0.440358319121026	-0.230102100008726	-1.8811927355166	-0.330496018575581	-1.16828863304817	-0.83930388728328	-0.881966976841784	-1.48861479266159	-0.314203203387275
CEP55	1.14416006014583	1.46345199940759	0.810809799133958	1.31510202319127	1.01446007435407	0.37466966161501	0.329163294198768	0.799281779908719	1.76921317034143	-0.580309497102253	-1.34376233980155	-0.435525391239501	-0.674360548866133	-0.706257991891902	-0.778415576635645	-0.928504525243571	-0.924352484420921	-0.829788533496595	-1.19614019191767	-0.622894781680913
CFAP157	-1.0349466859457	-0.422092689070423	-1.08241412017062	-0.939668692752712	-0.932584827087806	-0.520054803238001	-0.482842371417042	-0.936110157110107	-1.21893349378148	-0.895350258186644	0.997375633425453	0.533919256569034	0.793338165195959	-0.340240835020456	1.45929901747782	1.61569748911083	1.03102952960381	1.64220664265372	0.793974606251791	-0.0616014065074224
CFAP45	-1.10155207222006	0.808289895734105	-0.778173315039922	-0.78372274814353	-1.39238497675599	-0.454951808706416	-0.903918193655425	-1.30879347025291	-0.877068879745551	-0.73053138111936	0.773410643430252	1.12762071176554	0.891384286657521	-0.347021929231566	1.01572912547723	1.41054034789048	1.0538751373046	1.52410589480418	0.625047005939985	-0.551884274133164
CFAP53	-1.07784979514802	-0.199288309832292	-1.10660031080912	-1.20787814224906	-0.772132748065424	-0.632897325378935	-0.746289729957618	-0.670732717452959	-1.1091454246094	-1.04234040111663	1.03077277461907	1.12492934393571	1.08533681203599	-0.0564711872613033	1.11739513288455	1.53172196175887	1.15924624259378	1.39713432139309	0.523275397337488	-0.348185894677789
CFAP54	-0.67242508216908	-0.246648195971571	-0.591842381190901	-1.04778272138039	-1.12465959302271	-1.12191692693738	-0.839463430774966	-0.675455522640236	-0.726238892318708	-0.476086602728696	1.01699849692755	0.922608498376335	0.473392682100558	-0.275096749541886	1.74421611580541	1.69794316915377	0.553411580200382	1.97266199457876	-0.0450593022265091	-0.53855713623973
CFAP58	-1.04077103923896	-0.869425057548005	-0.603450603371706	-1.14479534842075	-0.853964765887527	-0.56735106166789	-0.952049068273446	-0.699041155926322	-0.955126767201522	-0.458679092051948	0.838697847534505	1.10304968905665	0.93346512759203	-0.809043763648027	1.24759623638012	1.47727490366434	1.52425887361457	1.52418229012647	0.292930406047604	0.0122423492198154
CFI	-0.761063929038985	-0.329397437722011	-1.07334006750551	-1.01677801561115	-1.47817291895957	-1.05723573832929	-0.758556047661478	-0.863451813376904	-0.253325035937609	-1.07454910122745	1.31964165383328	0.622823704148893	1.12750892350686	-0.58460718451302	0.824421441327064	0.962251285628108	1.01821227504357	1.07859487349927	1.36938475553591	0.927638377360027
CHCHD7	0.820803088965107	0.698408589222848	0.821624184141575	1.86964098693115	1.11731253149235	0.730337217282796	1.05345527537246	-0.573698772144444	0.840133037911125	1.02818949254656	-0.98886502074607	-0.281816543059585	-0.564290389914082	-1.52877786464755	-1.39059438890779	-0.47594568077098	-1.1963882735236	-0.881216021881215	-0.54461831797787	-0.553693130292792
CHEK2	1.42850979747715	1.36163423431153	1.86875135904519	0.867783921703835	0.988480969048156	0.462449934315654	0.429834076224611	0.746168253986359	0.467478172147656	-0.459477472181889	-0.328259804142917	-0.492393090605224	-0.919164776596382	-1.56868739854522	-1.42085720628437	-0.830232654786919	-0.914368611279703	-0.788449932340611	-0.0808705028084252	-0.818329268688468
CHERP	1.85381682828393	0.744518035688124	0.444742849307499	1.08722688770766	0.938918102784012	-1.27979520657375	1.410758592195	0.898183196301806	0.265899416545929	1.27155895234914	-0.722335366240952	-0.980234936501678	-0.7735350437472	-1.21586587079181	-0.761615454634508	-0.888201160370814	-0.91404071346809	-0.848623495550034	-0.257620179059607	-0.273755434224637
CIAO1	2.18794544513931	1.65910476364507	0.666651513858995	0.834870685409674	-0.632197144836017	-0.164465465708415	0.694608317724922	0.580176761216672	0.976395361253772	0.764553477206974	-0.315530533746303	-1.08884708707	-0.709410541825037	-1.79705511428008	-0.393328578724914	-0.591869721008504	-0.358874209701936	-0.730736905990822	-1.0125638118826	-0.569427210680771
CIT	2.04087407516282	0.0542808755143599	0.577876172676362	0.55974010486196	1.42741464360091	-0.228811552962131	1.38864492167543	1.232439671526	0.549325333245767	-0.0667296291734636	-0.0822864902239821	-0.589916823999409	-1.22747061748216	-0.486830173911239	-1.63227548666449	-1.29283228762516	-0.985890358629454	-0.169326556458364	-0.943937438482725	-0.124288382651039
CKS2	0.609200166439504	1.34800805763522	0.967785681909456	0.980937843848154	1.47920717639508	0.658929763141284	0.31383063753268	1.01819546175207	0.952076969544868	-0.386910452367443	-1.19054683326189	-0.260425706411294	-0.371594604403164	-1.95618091298616	-0.587945616018019	-1.34497772446986	0.340023552102524	-1.10770521762661	-0.935267064129863	-0.526641178626542
CLPB	0.824146251548676	1.05797138723127	0.686300802838564	-0.439054404580243	1.68019322965188	1.13255778348153	1.91633933555434	-0.0076819068690018	0.86980881783076	-0.0166125966280394	-1.26574867778333	-0.608460002693055	-0.228930915871141	0.0233358418844907	-0.492903436474777	-1.21914006385728	-1.07529036610014	-1.36715237124788	-0.467612429459425	-1.00206627845718
CNGA1	-1.14534725805216	-0.0275147419332053	-1.32484286389952	-1.20872739791571	-0.837889065691282	0.224578689140335	-0.732105618189232	-1.20232486990667	-1.03511625292551	-0.269217505413447	0.0436755046161777	1.59115186212352	0.690536105419691	0.325934128721628	0.167591302433909	2.12948228203485	1.14874206412474	0.402520093532066	-0.130649204564338	1.18952274634416
CNPY2	1.88348178408246	0.851225684240614	0.608153394078765	1.09528463336544	0.526926905775999	0.95672229643617	0.498988434456745	1.37364052268206	0.526075174534453	0.136682203460926	-1.35248132606657	0.141969683544588	-0.0942044268589888	-1.10900425274042	-1.0938923479399	-0.59584039619973	-1.25142889569571	-1.04115247482471	-0.785481308674045	-1.27566528765815
COL21A1	-0.87459322604708	-0.937531862056777	-0.533662516742335	-0.616565217200142	-0.972514119710325	-0.854321507674476	-1.08427275184698	-1.05461758877733	-0.759587507381255	-0.959007443612181	0.40577880608494	0.945226554233511	0.911809318717603	-0.357426978973511	1.4600619884226	1.42568500642485	1.25291726343537	1.33663257154157	1.30068387927738	-0.0346946681154351
CORO2B	-1.36864960996763	-1.33354783973102	-0.547129543891445	-0.783869557563079	-1.08028100515355	-1.30255808117832	0.0405887850611843	-0.488135567836246	-0.845140107136766	-0.179679549623747	0.12847712674203	0.517471856556658	0.624872560193535	-0.402098419154863	1.64161077483427	1.38017505880811	1.35588898213857	1.68195890480552	0.379908523154077	0.580136708942704
CPEB1	-0.362040562410488	-1.43410165212071	-0.720129059738308	-1.11194174004483	-1.29338466384419	-0.588665803306635	-0.904458323204782	-0.853733282406579	-0.884920023919684	-0.379778864155928	0.396836814408405	0.747693603559273	0.438046449710618	0.715333295368328	1.2791607185286	2.34595661719771	1.00944654974478	0.631225040288362	0.726038126551317	0.243416759794736
CPNE1	2.11800634989987	1.70840977412886	0.213590472590684	0.0919470475547519	-0.04371290382277	-0.173991510265574	1.75659158342807	1.1149031753775	0.41087990707891	0.430311909507022	-0.620062910266401	-0.776702142953898	-0.34329340027303	-1.53209279472024	-0.506997781384331	-1.0507411608028	-0.80516752355995	-0.816351164301656	-0.64628701190387	-0.529239915311121
CRABP2	0.713609115130656	1.31171831660622	0.565744611732354	0.778202556088861	0.863048185456209	0.60235781740858	0.868369135762097	0.994243997590149	1.55210220083342	1.12656191489064	-1.14399074191298	-0.762701216167119	-0.631324419328897	-0.495965958996474	-1.00454202726379	-0.941342168528554	-1.00557364007819	-1.29292305506655	-1.08793977899688	-1.00965484515975
CRISP2	-0.964964498092094	-1.09510472786176	-0.907276332777667	-1.06076912847616	-0.886634113646836	-0.978295590784926	-0.862170169332507	-0.877503377499232	-0.96020572838748	-0.79486095387687	1.05856135352161	0.68777229172328	1.03048815342101	-0.0289142247979653	1.26982948146673	1.19603722542896	0.889975058719938	1.18571339189691	1.12704187462864	0.971280014726408
CRISP3	-1.04916844752915	-0.938344824096254	-0.902146842138616	-1.05738049553387	-0.980527285938147	-0.955595820392849	-1.00229670166092	-1.00785085588554	-1.06450407275246	-0.693959928773514	0.890876739679113	1.10825448098066	1.10458405623671	0.671009859758099	0.847485568999124	1.11262102076227	1.16518825330215	0.747709080269737	0.957956916034177	1.04608929867929
CSTF1	1.47405331312326	1.63917220611148	0.666004594487094	0.788688130795991	0.397649114883436	0.711869572965383	0.984325687328682	0.881809818337657	0.923611440554119	-0.359452323405678	-1.61473118032742	-1.18252427666126	0.160918227592767	-1.67263711359993	-1.02120779045017	-0.479675478858789	-0.184206105177747	-0.619370436337227	-0.597550088949561	-0.896747312412096
CTGF	0.562100939845333	0.291234801006092	-0.849770495179159	-0.974171296590829	-1.02366503614123	-0.859304621949885	-1.54846611469018	-1.12163355888582	-0.84363472555317	-1.2191008652606	0.700227358768641	0.0834998932737562	1.22980376251125	-0.576409290235275	0.917198968173136	1.23916714524391	1.46796415625254	0.480826777725852	1.23883667291217	0.805295528773468
CTSS	-0.813990454746725	-0.759004946285526	-0.712880711055661	-0.467884282419774	-1.20734780696884	-0.247734300452215	-0.99520718172968	-1.2378759329914	-0.603171306287708	-0.801211707202674	0.843013975481027	0.600143984100501	1.13901135822579	-1.0117088714716	0.80804515083686	1.67383380596313	1.99292013833867	0.668840652656209	0.365860237788944	0.766348198220682
CWH43	-0.932530456601029	-0.745557013113626	-0.796800018010513	-0.774554266599857	-1.07901524801518	-0.6351630316487	-1.01589806938345	-0.879259557835845	-1.07706472359166	-0.744620435624252	1.02255469208727	1.08423035580058	0.902273709995391	-0.341635574402806	1.2046742209341	1.44116003700107	1.58705437738931	1.19675810511086	0.76657177593716	-0.183178879428824
CXCL12	-0.793898410560341	-1.38715462830543	-1.75202361816514	0.724972886287824	-0.0848248600278595	-1.34236978119785	-1.37604183694624	-1.20396339101492	-0.0788900931679404	-0.222361294426101	0.370978343736696	1.27441550893152	0.0270597959246483	0.243523862678799	0.832323046677683	0.769578975357456	0.434890300904859	1.3545229443379	0.915654085368412	1.29360816360602
CXCL2	-1.06568621352318	-0.571129196773142	0.0331335319512213	-1.19333891824837	-1.28872223176929	-0.814192730573589	-0.869308135482062	-1.06748006128826	-1.15246076079179	-0.630933583497909	1.14214585230596	-0.601156278271069	1.10964655339763	1.1526761928256	1.04935964433099	0.574180157157122	1.26328734378261	0.84326583701797	0.927338259172104	1.15937473827745
CXorf57	-0.939417994902309	-0.920576649373431	-1.03902544711937	-0.936289299287799	-0.887251784350171	-1.28987979192563	-0.620700752362269	-0.515820277434362	-0.24377806538834	-1.16575890315066	0.823288050130529	0.64808641662887	0.890847655942494	-0.528771374586943	1.4558858271943	0.924614156571204	1.58255011138378	1.28760669878529	1.18340197954283	0.29098944370199
CYB5D1	-0.677767279046265	-0.642892769137899	-0.814115133298876	-0.716058939198267	-0.449298749475612	-1.15074002761213	-1.1765911251584	-1.34752872679907	-0.475710473233721	-1.20003064011084	1.38864754484796	0.972645098000218	0.918584713286434	-0.506740689117996	0.712416648587015	1.59130057218738	1.19016806819672	1.07408284702943	0.413264722179887	0.896364337874035
DBN1	0.818230576213893	1.21770351825064	0.625270277690572	1.1115825346137	1.71491509557294	-0.525711561716993	1.15870962385702	0.200665407548926	1.35901675970906	0.625270277690572	-0.829206993054174	-0.387996154176748	-0.291693629068612	-1.0281687204242	-1.13128143116317	-1.39244184616484	-0.599973574838996	-1.31830832711135	-0.984382476962035	-0.342199356466192
DDX11	2.0189137314559	1.76890324083085	0.300679437576427	0.719849816901453	0.466485809057102	0.203610532547668	0.583309628739784	1.72411258555698	0.042554977127668	-0.184067621855886	-1.52119588415814	-0.763657544714492	-0.534105436435917	-0.923865084285933	-0.808091647870217	-0.930620301443201	0.176011471294579	-0.666154995217719	-0.562407965381561	-1.11026474972536
DDX12P	2.0189137314559	1.76890324083085	0.300679437576427	0.719849816901453	0.466485809057102	0.203610532547668	0.583309628739784	1.72411258555698	0.042554977127668	-0.184067621855886	-1.52119588415814	-0.763657544714492	-0.534105436435917	-0.923865084285933	-0.808091647870217	-0.930620301443201	0.176011471294579	-0.666154995217719	-0.562407965381561	-1.11026474972536
