GSM1701025	GSM1701026	GSM1701027	GSM1701028	GSM1701029	GSM1701030	GSM1701031	GSM1701032	GSM1701033	GSM1701034	GSM1701035	GSM1701036	GSM1701037	GSM1701038	GSM1701039	GSM1701040	GSM1701041	GSM1701042	GSM1701043	GSM1701044	GSM371112	GSM371113	GSM371141	GSM371142	GSM371143	GSM371144	GSM371145	GSM371146	GSM371642	GSM371643	GSM371645	GSM371647	GSM371648	GSM371649	GSM371651	GSM371653	GSM371654	GSM371655	GSM371656	GSM372253	GSM372255	GSM372258	GSM372259	GSM372260	GSM372261	GSM372262	GSM372263	GSM372264
MIR22HG	0.200128524767126	-0.303781446772451	-0.0933236844673204	0.79946366975213	-0.255443091472687	0.867850803810372	0.00890332133736101	-0.0509648955704908	0.565541097325875	-0.0242472980633414	2.07730728838385	0.950192274833198	1.89960715072089	1.12158635813998	1.12648367743865	1.05457168270001	1.89100963461879	1.43313446448665	1.27842149716136	2.25657335900775	-1.32666555778823	-1.01325785100745	-0.269758375090818	0.244011382285573	-1.10253513980274	-0.412639451116493	-0.27531659071272	-1.84490922253273	-0.110754059750032	-0.000514022968352493	0.115684127890267	-0.224407817506681	-1.34335477172269	-0.962988555884689	-1.111239762126	-0.0671521135467713	-1.471302143711	-0.384944552927686	-1.09738059201135	-0.846231732025325	-0.765906952229922	-0.400127974529739	-0.909589030933195	-0.13350670641626	0.229412633591725	0.612931505676453	-0.573070463692539	-1.3575005975483
MIR631	0.0375473474901135	0.418213106755821	0.570332315520328	0.1558169973637	1.51212983310213	0.333722126644587	0.444991475072146	0.647158408605216	-0.676058065233322	0.756132721495406	1.64360258317139	0.600451334020389	1.48385393194482	1.05801407549955	1.74185491536576	1.86739956205858	1.45518814058039	1.68175865662278	1.66253884163995	1.65174597181556	-1.05267238595102	-0.897897055029849	-0.344147041356667	-1.06036105984722	-0.291614449200346	-0.865196465230685	-0.489031895511004	-1.14019554942566	-0.323125382450458	-0.519577656113963	-0.791079947803107	-1.54590649796328	-1.34399648652935	-0.913223541739406	-0.677007565247794	-0.491337444262073	-0.78604336058226	-0.792635444002007	-0.454440833113137	-1.10869014347241	-1.43237658392903	-0.434385608279462	-0.295825780269184	-0.315596238187087	-0.222924208007703	0.454680521811958	0.267475772825455	-1.17926195066853
MIR6758	1.04686386624143	1.00808229076629	-0.00505460514086179	-0.201648757011245	-1.03914928224082	-0.465436072255559	0.83709244894439	0.94257107403543	-0.168856847639131	-0.792992155909852	-1.19484429991277	-0.912966983003767	-1.05617445437608	0.806514900980061	-1.32155901391454	-0.898180372947412	-2.21196220621971	-1.10617304091688	-2.1157524381689	-0.459531108501466	0.237270190917989	0.11328583888673	0.614466073353018	1.79601632142371	-0.0967179667271277	0.157111402620706	0.759222335320624	1.01182847947759	-0.0383295698982475	-0.148395884350143	2.01084852849533	1.1975078384152	0.749775765389807	0.481626313944762	-0.104884244094291	1.3018780382565	0.190421931219314	1.16121412923512	-0.185860487839758	0.51515221844544	1.44197991911403	-1.32190861576668	-1.08708713735395	-1.16145178723468	-1.16346006807362	-0.0167204737055821	-0.191648605155629	1.08601657287523
MIR6778	1.28997213963269	0.706975179753763	0.672354528277942	0.774198487512429	0.248260804557822	-0.743185787866323	1.27416142500149	-1.50550661415958	0.923733782683661	0.24987149796873	-1.5318331202551	-1.87996506161945	-0.532110896168016	-2.91204926366361	-0.302411204798762	-2.82684913634183	-1.31653710099717	-0.903514580262369	-1.27719545159283	-0.733910415465581	-0.00654958584009547	0.56610382341027	0.30063750633974	1.20326921761984	0.400928153977286	0.493662003948954	0.806373075644241	0.157508037271166	0.613423502592846	0.541366248675645	0.436625018852134	0.516918379782731	0.723561479239137	0.879691866682795	0.376562363272454	0.804448905988949	1.02319821935599	0.527382357704821	0.797161719103599	1.16836538104803	0.383019704752603	-0.237124282293263	-0.427352870657472	-0.359740520011224	-0.784684039618911	-0.424027176736707	-0.321623864479773	0.166436162176347
MIR6787	1.18279117091369	0.617489641573885	-0.14642404858056	0.887780825707938	-0.184983322337005	0.523332704745198	-0.355203620782401	-0.172877313605665	0.166082751136228	-2.35330036189008	-1.13538680510349	-1.54047185267251	-0.684879685585056	-2.18520679470829	-1.65867721225129	-0.53851967597028	-1.73682640645347	-1.21168737905345	-0.681305141115059	-0.50916260479678	0.790338509039018	0.490010752941392	1.02171025525424	0.97365067391786	0.929129001452188	1.14115608804056	1.48512788781976	-0.642995130712355	1.24134078578729	0.738328519947309	0.105471836804101	0.796610541529495	0.222706329104121	0.896436946531305	1.29410403601389	0.714597610098495	-0.577590211665672	0.902958813387243	0.0806043867021588	1.11010696772543	1.22418289838331	0.710823653644643	-1.22255076914682	-0.241171762267417	-1.03035099577908	-0.306014742724655	-0.757297790756148	-0.373989960243209
MIR7112	2.35199476615597	3.46101961640499	1.12092629576727	1.2670905071302	0.731365688861375	0.442853762057327	0.910656747828142	-0.534977987762648	0.851404174278343	0.591789777301654	-1.04103018210962	-0.939400181436898	-1.41679916909499	-0.774423088410855	-1.71606131399225	-0.947226946804133	-0.538491185995303	-0.757253069230634	-0.939400181436898	-0.51985522798419	0.587625242114636	0.392287779112389	0.395548895644825	0.0701240811710711	0.130557477875966	-0.548421672500541	0.863365757400021	-0.4315335092427	-0.220294253135843	-0.651050898722948	0.358437433811921	0.735126287035305	1.32502926441869	0.588872840442441	-0.087355886040105	0.369893004662183	-0.348926679021881	0.53834369875187	-0.501486737564521	0.281395162471526	0.783425779338347	-1.16175058334418	-0.989839134325529	-1.16024881185745	-1.31370352310823	-0.70730509882728	-0.845709801345703	-0.0565889167411484
MLF2	1.73144815683485	2.17586321729476	0.156408688857938	0.994638669656018	0.450099927678632	-0.722756511680793	0.753321512039663	1.33912579382136	0.230608362416528	0.809353582097098	-1.10967141291146	-0.262216938483833	-0.196373139128131	-1.71486670583748	-0.923052811021475	-1.05246487151657	-0.596048182077113	-2.05268625834751	-1.0057429336237	-0.275735592940922	-0.126233313686526	0.935200591358735	0.811227809975824	1.41203460284964	-0.35046755968679	-0.427770740446567	-0.112664048477196	-0.0971642592923104	-0.340930056875622	-0.515309127266594	1.76512509013661	0.861460019114335	0.639840474123738	0.985983786125941	0.166566142721636	0.632699165514145	-0.113449831272677	0.615686583878209	-0.109414028551665	1.32117018302799	0.401919015080256	-1.58065795489709	-1.47272603012067	-1.65822791266076	-1.55366857248386	-0.685472570208527	-0.17674924046432	0.0427392293562225
MND1	0.822945474562614	1.50402615267674	-1.39060702146314	-1.08009776849441	-0.0610644030463993	-0.541490149962121	-0.419163167809844	-1.04584943686416	-0.71296460723033	-0.996898945616428	-1.20659722712765	-0.858705808261849	-1.28001848709315	-0.756945732712103	-0.479135801864591	-1.14894363043035	-1.16438895645968	-1.26544168084634	-0.988419685471631	-0.766794926122109	0.912627556284558	0.191799601792927	1.01936366379504	1.07128001360833	0.121924155545638	0.625355525824483	1.56863480608811	1.16424645817822	-0.125708569380429	-0.184186067799248	0.900243432818009	1.41946319624333	1.3359800188491	1.18682356101003	0.681751738473645	0.635215951512319	0.507779375033074	2.04016003696441	0.0479609485975747	1.20131265772641	1.41642777907741	-0.453565772693788	-0.995577202944924	-0.744860789731558	-1.35374888444518	-0.717218881881937	-0.581244186423334	0.944315687514709
MOB1A	0.24474170532616	0.680833239635072	0.630618281336774	0.0316977225360578	0.659310783269241	0.296361105539571	-0.849059833563518	2.32304470704504	1.25810814541074	-0.0253669700149029	-1.22731053636838	0.411907252222527	0.455469590922914	-2.16323555646692	-2.06097000964794	-0.741262756745534	-0.526715774712942	-1.04443741542139	-1.56780146312214	-0.100898841783023	0.0746234754424627	0.365152470133496	0.504842289249262	-0.788458965433576	0.0289941798104921	0.146713614956043	0.729925636612399	-0.0145009795143699	0.554746170532056	-0.150161307660433	1.72841128752112	0.866961328519987	0.880513962168196	2.49304515532026	0.107409677588718	1.21028448947216	-0.567874505232538	0.121164586681857	-0.0529775816257702	-0.0587216579775366	0.922346363379221	-0.753579374496202	-1.26217761977499	-1.36348963167173	-1.5792414340593	-0.428689326975724	-0.738093929908875	0.337798251545895
MPDZ	-0.0315443500670351	0.404686425790069	-0.184986524205128	-0.217777442312295	-0.953198029716827	-0.616789203439554	0.0643210664265573	0.0471147481212883	0.479319981594139	-1.65716187877583	1.15993568482447	1.53544977997735	0.915953311689668	-0.247508948207428	1.35152849921562	1.38352581039561	2.35684445115988	2.11695662970735	1.04487418193282	0.171400493847714	-0.294477883122215	0.0589139292085403	-0.741775062617527	0.224277448248235	-0.760396289713595	-0.925391138407973	-0.957758487589724	-1.37670087911534	-0.364211242793672	-0.212329523876655	-0.296332497947766	-0.909311311573028	-1.06344423689983	-0.667850045148471	-1.02972109217629	-0.385537946762663	-0.527728601339699	-1.34145962291651	-1.49324570278579	-0.0715752332219843	-0.880741661670298	-0.331917091838702	0.0623989985088279	-0.14976073297313	0.245019515371481	2.09568134481315	1.29915030147036	1.67328005891182
MRGBP	1.00413212043958	1.49877770376511	0.229779579522825	0.154891569178039	0.716408274695622	-0.342776775254264	1.33259752892695	-0.874699096339167	-0.078231413886327	-0.495993725583161	-1.30876998080573	-1.6231490835821	-1.25587763527344	-2.82420079512005	-1.52035131060723	-1.42205781011161	-1.12988943025019	-1.27715643974441	-1.10434530674713	-1.51352918969037	0.876781960489246	0.676665002302219	0.893024630198664	0.053942619428131	-0.178984339131731	0.246640218989099	0.732578772913147	0.801501172064768	0.226463901111083	-0.245702493534678	1.16457858178332	1.49447601710855	0.958047516065483	1.14690527730548	-0.13848195974546	0.820499927343574	-0.420581220123976	0.851165115322577	0.12285360773998	1.37899773498644	0.822799612501201	-0.426949644191446	-0.386483648050606	-0.148190141632337	-0.403712565048978	-0.317841504003275	-0.0128605461848794	1.24630761046145
MRPL12	1.40744023608987	2.38668661308276	-0.202969988789585	0.722677817655643	0.506619366416257	0.0171687584137563	-0.628023418194803	-0.0508526105563431	-0.58959960393605	-1.08663142649393	-1.86373673636618	-0.875639445469611	-1.25751076985449	-1.96019690530258	-2.29806020373181	-1.76476182308947	-1.78539751929388	-1.49387208348854	-1.06991577293767	-1.3117626808435	0.778263734508961	0.646490533508033	0.548165244069292	0.683279507013161	0.376545360816297	0.634961282763501	0.842072859514615	0.476939881250096	0.655625698210048	0.269394912442748	0.600557299502205	0.341269219047273	0.826872023605853	0.616901139382056	0.737244583803833	0.19056765632431	0.278602217420909	0.808025092730108	0.281554763443854	1.01513142921144	1.42587843633344	0.197536008575698	0.06312937279715	-0.0367587255200207	0.459077028458156	-0.239489212944691	0.0965896446372315	-0.376088794215422
MRPL34	0.652552349387724	1.21602982176225	-0.423746035276749	-0.813425737986579	-0.577238605489405	-0.405242103518034	-0.829989213184755	0.935908132708769	-0.566037995469087	-0.668767567051644	-1.31482497558475	-0.635837118585474	-0.891772695065841	-1.68850614614568	-1.42090326756081	-1.42737964367636	-1.84035301269307	-1.70366135751089	-2.08236970245228	-1.25444975753663	0.909055808883061	0.847838328186769	1.05676681963035	0.509703140724042	-0.190137871506061	0.0308970142967657	0.604713635824268	0.545610643470673	0.516098207855172	-0.0628978276336573	1.61111893153518	0.66497794801601	1.03077738251643	1.13537465586299	0.589307568200364	1.33161664648017	0.0742710260830822	1.20137266339301	0.408997745210939	1.22497917664605	1.73862228302961	-0.304396025680607	-0.270986698950019	-0.657139741715533	-0.507650254064308	0.438937222191199	0.666331388108915	0.595854814334431
MRPS12	1.11743254091238	2.87265406421581	-0.0999576430263128	0.391003998210637	-0.370633774193817	-0.255893107986153	0.474170269899604	0.882607690106871	0.908641808775289	-0.712494683295572	-2.14840991581857	-1.02647816699741	-0.680412861642924	-0.809195797108495	-1.46465703064768	-1.25026388872554	-0.497242021942456	-1.43863326763506	-1.76078736375909	-0.904695654849206	0.878250365159945	1.19068773472556	1.12415874837921	2.09441486176142	-0.471919320605335	-0.519156100630016	0.53070519056054	-0.0961604210845505	0.122618110731361	-0.425859837201014	0.600982099300066	0.114612017634726	1.3583514510362	0.483465500578292	-0.0839189215295884	0.887154752793315	-0.0125710496857289	1.24976054463685	-0.273868349459174	0.785911977054541	1.09694543516488	-0.787843262792982	-0.547574286818234	-0.706159253595517	-0.880857903512048	-0.415605178420737	-0.396253647849836	-0.127026450824434
MRPS15	2.30093506815893	2.59357465524459	0.9560698444829	0.394064327456503	1.82882599831349	0.162848988358046	0.17068273605376	1.51676973689334	2.10590589387509	-0.618094205093862	-1.84861546011042	-0.525430791983688	-0.394964156048321	-1.63063604028377	-1.14272771476455	-1.10500833939176	-1.09178439832743	-1.27718309379269	-0.93709782685577	-0.431018560580588	0.703930803551449	0.0993419937874586	-0.0385785151476083	0.0560701603023661	-0.433758654792679	0.0843036994483882	0.177928125285137	-0.134985292082367	-0.237773022483543	-0.444732730994406	0.439885091065579	1.34020084500642	0.443683525699225	0.154284084643327	0.151255593479629	0.523598757533043	-0.447360492374239	-0.0843218196273554	0.320588206962618	0.991692505141993	0.688607669260767	-0.968227656592569	-0.90632702883083	-1.25126165187443	-1.20895644469917	-0.353860359186277	-0.476742725725117	-0.215601328360618
MRPS18A	-0.241530041331953	1.17100380316851	-0.422323069956273	-0.509687402966725	-0.643078372561043	-1.65491414698094	0.0190875045299118	-0.872548851938146	-0.466899261051488	-0.846003198727728	-1.81303771292486	-0.787960371500804	-0.455333208663528	-1.32223696878198	-0.743184118958879	-1.36928892028024	-0.896543721703004	-0.880313736838602	-1.85179961822504	-0.286118736267587	1.87314061832873	0.21444063275515	1.31656640350832	1.52724809706886	0.921142222100582	0.687342776881031	0.970801510778032	1.75152498105402	0.860190861203621	-0.181136692503079	0.926019094028224	1.26248137494656	1.17771789081294	0.617543871779999	0.278677006254109	0.933747559171671	0.831735792234069	0.318693412151954	0.502652467400626	1.2902726944826	0.926302254612437	-1.14343117348897	-0.671544107900431	-1.01937395482835	-1.21304451437314	-0.300105092725802	-0.0659589214400871	0.279063087666716
MSANTD3-TMEFF1	2.01128971177181	0.382731950851536	-0.883538451258954	1.6062136931699	-0.101216611583737	0.979607581228231	0.412641704495406	0.345149352230695	0.209433217619357	-0.837293425785609	-1.7605948283087	-0.573455121825187	-0.697554425723729	-1.97519784851971	-1.05565398877038	-1.58273541338928	-0.14162453816806	-1.50432180607791	-1.71982835756658	-1.72140595186091	1.00172675284905	0.108550671814566	0.38817115067041	1.01659580079358	-0.584602466800952	0.0669660764531602	0.346010509521735	1.09265127587662	-0.248416649504901	-0.196802296737657	1.77169668635197	0.252290265558156	0.235308612118141	0.780532095374355	0.544688681823009	-0.388234770954566	1.50644055035945	-0.135814496268669	0.105131993582404	1.22949569549408	0.725379175990043	-0.727913771393899	-0.652304824752239	-0.716355441696176	-0.559637116786987	0.0356649880366903	-0.222838965614974	1.8329733753154
MTBP	-1.10834004236436	0.195183781503099	-1.01077671299767	-0.651512829834204	-1.04578529576845	0.185429848058053	-0.89244578363914	-0.747360522690873	-0.415138910111824	-0.747360522690873	-1.26173954178423	-1.31858349831883	-1.11828593513919	-0.833394294811937	-1.04051841165729	-1.70665327840918	-1.0166074776401	-1.21931652990024	-1.12078140642649	-1.05661900044358	0.141184889205752	0.567536491747051	0.737354114715825	0.957271693112379	0.622575591254341	-0.134262387849446	1.1329258718137	0.56895253890017	1.35952586557468	0.674228255461377	1.14874113165988	1.10042866834546	1.80172961719136	1.2467511220124	0.340051337666866	1.1395409178566	0.755964658129681	1.42506701336894	0.561143514926425	1.32328824160986	1.46729915697003	-0.147046161557825	-0.667390922637226	-0.650652301685955	-0.697511646350526	-0.25102883507329	-0.478772122295747	1.88571005099457
MTF2	0.553934615111283	0.283554472169438	0.386317712812504	1.02285762715845	0.23631299035568	0.500342538595093	-0.237561851965892	-0.18452111325345	-0.91677939630568	-0.941130149304559	-1.7560482630817	-1.70057755404904	-2.18189545672121	-3.0386029340306	-1.43252528183413	-1.95363139601013	-0.692211340871578	-0.718338626793645	-0.397858213426015	-1.2653882476238	0.905050955133537	0.347484878909026	0.178678697288886	0.689596966651648	0.314208680542131	0.291686525787051	0.358190243358084	0.749929175946782	0.489040523834399	0.155025573251623	1.41046618284556	1.3658373290199	0.654945299529118	-0.0538773730082125	0.620759233452012	0.912529690843669	0.806096622440841	0.0917001363854039	0.745396928291804	0.946955645343623	0.297075222188208	-0.357264169169439	-0.44396815695385	-0.0313344838612553	-0.196503572824928	0.626599459447006	0.843559418886459	1.71588423550989
MUC13	-0.93377866788061	-1.18886871350552	-0.540512599022653	-1.16645996769513	-0.636245567277063	-1.46655638058282	-0.941954284955324	-0.930176539565512	-1.25663459562811	-1.44746644962454	2.35876897887723	1.35964381498417	2.16912434320188	1.38896001284449	1.31709283106726	2.86877368560235	2.07625149181189	2.11022212513554	-0.683761282354858	0.211320385036223	0.0949734692661675	-0.286443362870856	-0.0833612327855532	-0.148212218971126	-0.351732305512964	-0.374363097417411	-0.0357508043293028	-0.251536599536584	-0.332875290748471	-0.118842640558484	-0.22495421160263	-0.118842640558484	0.154687812649497	-0.210107190725161	-0.319746176433296	0.0386468346435755	-0.27090796524031	-0.359089147924436	-0.350869426220037	-0.185846785626582	-0.456234777926782	-0.279471193717563	-0.0647428090278484	-0.298006068603844	-0.00369587280738572	-0.125760243851598	-0.155282466249692	0.450623792218258
MYBL2	3.10384765293307	2.37807001169897	0.0304863692759321	1.87087140842174	1.27459707949363	0.43869483435312	0.705495584959545	0.656539471380413	1.33947310999759	-0.64314880595881	-1.89390466007147	-0.965906169327832	-1.08650190906873	-0.736228201193462	-0.766018819546115	-1.48954587728637	-0.972634229456782	-1.49203336430588	-0.489647166502735	-0.767665299049502	0.240808250378288	-0.524345180841378	0.62894517506788	1.32352298531032	-0.759468515143977	-0.0828642449306927	-0.221499604327357	0.363661146180791	-0.328074246814521	-0.382075761979095	1.26649128583614	0.485196223821235	0.0690740505392723	0.443311825517209	-0.237068695304351	-0.0637567766333172	-0.0622850605874632	0.867893812195434	-0.708447090050701	0.215787266741038	0.746119804144943	-0.481605006401736	-0.515130357911029	-0.146736183512557	-0.219222414978129	-1.07712674812347	-0.918481585495675	-0.417465373443405
MYCN	2.93926040739667	-0.935101872534634	0.825172670433716	2.23024016805742	0.13503476110205	0.780162887255298	0.746652377714721	0.603296218291459	-0.411427564538635	-0.611387156129982	-1.20064507400241	-1.2721670714014	-1.73006901881733	-0.0987184660853504	-1.51884972178893	-1.24261306699506	-1.39318531101176	-1.74545946080737	-1.36178009778114	-1.73305999150596	0.50074869255047	0.362016765234092	0.653914018797483	0.98588465438204	0.558763175658835	-0.0462914924493283	0.674236549327836	0.511935734436438	-0.425068293828357	0.358265664554194	1.438526070589	0.443985587944185	0.221233449581231	0.610975535013305	-0.374643960543812	1.2538190281003	1.04045937994379	-0.258587079711082	0.230601080705116	-0.488711820679628	-0.512567908458731	0.0921806582103982	-0.0208996434668246	-0.133949196084561	-0.372925793598402	-0.693528911156537	0.0633780911532863	0.32089434694387
MYO9B	1.16765991271427	0.361871401626698	-0.582422542216206	-0.552274565674135	0.459966075439664	-1.16308706301562	0.192375399357188	0.728534159369785	-0.565503275336251	-0.920740472377536	-1.20469430397837	-2.28570738347573	-1.63529301644512	-1.02375588914762	-1.05019645661241	-2.04000727280866	-1.34758122018867	-1.90895036192678	-0.993439394011128	-1.02690718686331	0.9665807773939	0.553640100304984	1.42634161818241	1.25651598502317	-0.174415587063703	0.227107524747491	0.434417265480584	0.67570331830302	0.395175009278636	0.187079911001902	1.65894184253765	0.939218980409419	0.789519143472114	0.824032957988694	0.0321673700116118	1.43478370480817	0.00981633608024056	0.982689953168698	0.0409687992125547	0.945852926361583	1.17558895693297	0.000850252237971247	-0.451492160238507	-0.347789630820684	-0.434885490228121	0.431499971020786	0.117637987432982	1.29260563252941
NARS2	0.544816945760927	2.0040966172233	1.17533135010044	-0.401033692385879	-0.284870357133307	-0.0704311805926712	-0.600048527665515	0.314953427959291	0.42023674110974	-0.611415911532504	-1.6409478819006	-0.50704146221383	-0.654369606538586	-3.53740422838655	-0.495516015071751	-1.20328384511217	-1.21275446967806	-0.932218500270047	-1.42789175901702	-2.01779707359763	0.541290601231835	0.890739371230634	-0.501837353205945	0.47466226280253	0.265506899595395	0.322149676393496	0.691413413799096	0.235567023182952	0.586379196487113	-0.0971479432540963	1.4579380279788	0.521771963926119	1.51944357992528	1.067521882337	0.623330771379423	1.14474958335862	0.387670918992634	-0.225602871349735	-0.226660804051512	0.647266434999971	1.18724643767852	-0.257271934906234	0.00635825058365429	-0.317541674368445	-0.419206246681951	-0.263173526014378	-0.258244433680904	1.13326992057255
NBEA	-1.08283785001001	0.69985613400829	-0.3244969759296	-0.39088100452807	-1.53032219464782	-0.607027452430978	-1.05579415087742	-0.440994375643717	0.392922845425769	-0.585094123674383	1.20373230479511	1.91632742865264	1.79477679313817	0.499002707516276	1.43738097770002	1.97036404062837	2.76250953862452	1.78657480739185	1.36792437858978	0.887162317789284	-0.638399397520768	-1.35218607934772	-0.349781001016949	-0.786992602229534	-0.767530911167529	-1.00152740941994	-0.277479444711876	-0.237436334058605	-1.24776320950202	-0.931024911978299	-0.786510758852979	-1.29962888987269	-0.211602497130027	0.00246318795126005	-0.523144027031824	0.553336733531361	-0.272387305124627	-0.040221184236821	-0.808730394963941	-0.161508516178518	-0.878430653555157	0.0634656294956844	0.24305697871488	-0.0513184710088289	0.126895246687161	0.680273550786303	0.561493764335609	-0.308467239111701
NCAPG	0.82606473892113	1.47880764233358	0.712368030687895	1.83184072680927	1.45414882442805	0.782285087834573	0.340906361121722	0.60886013901088	1.4968531386749	-0.649693935616061	-1.85860105252479	-0.447248333830784	-1.64530799036898	-1.32319756089009	-1.02261403077109	-1.35883153541587	-0.900973271634517	-1.67337428188532	-1.41743739317989	-0.720881234404643	0.815910127667006	-0.381486027886714	0.654426473975469	0.545773068553443	0.0532095200355076	0.172581766386299	0.16466773299041	0.929006369625039	0.0461606706705704	0.165089764731008	0.819345577539239	0.536438397317708	0.820028290689888	0.628029550194628	0.307826114362562	0.321742224623449	-0.0145161301769582	0.98294844312143	-0.236713308910192	1.0724419077036	1.36446628287772	-0.573452490165026	-1.48450160014447	-0.431706055760806	-1.45768337683046	-0.906926154817957	-1.66579704515862	0.238715837486244
NCAPG2	0.335374093142645	2.93428792060097	-0.681088182044036	-0.681088182044036	0.392959775512583	-0.0197526110767648	-0.0117296058507446	-0.275019143707262	0.259837873846451	-1.6762257592281	-1.36820234363472	-0.961128555110767	-1.91990017402735	-0.258223319682695	-0.907366921960706	-1.06587751119254	-1.9242191002051	-1.27748989763062	-0.459893178149087	-1.67871514028888	0.480524569217211	0.339625747632939	0.26474889893848	0.805945538196226	0.272695301556113	0.588680988298946	0.909429316595673	0.230165384072705	0.0306802823043215	0.655565333186383	1.04418030690141	1.50675647435224	1.29045875708567	0.917137565617114	0.300958671425852	0.959932825411304	0.417235446230596	1.48617621942774	0.307167732180995	1.02432199976359	1.20216456692726	-0.418222137770346	-0.606087707428504	-0.552928224178909	-0.81285900481194	-0.753139826241644	-0.790733682477641	0.142878620317015
NCAPH	1.7188696449762	2.10809843429669	0.289697833813236	0.62819878103489	0.106563423603395	0.334749677783425	0.259503749650411	-0.431331999055482	1.33696400618248	-0.715933222871104	-1.43813164358984	-0.394994481623995	-1.45257761529767	-0.82614775123987	-2.00472980972676	-1.50405112773891	-1.26174165468581	-1.17952871708508	-0.777067061539147	-1.59551260346692	0.932544707390662	0.252445131542419	0.584452829510037	1.68710802095687	0.0821395051138881	0.332794959207415	0.0837031125028083	0.881597463220389	0.222506866592369	-0.224354404772489	1.16492985323963	1.03027357243183	0.536783214642882	0.502639088836676	0.159208416353333	0.600445291713685	0.736147062100208	0.970044329241023	-0.0148965886944639	0.431228489343329	1.38583934371983	-0.655980773441723	-0.75012288032699	-0.432339428264968	-0.73988718897511	-1.71107077299648	-1.49703755840497	0.247960474797743
NCBP2	2.21875486936319	0.34815787726389	0.213909173961703	0.143373445652741	1.15463447442107	-0.907670005434215	0.370399713632729	0.585783173715713	1.24952505598397	0.469041112316965	-0.578887972517658	-1.22412186351524	-1.04805409511361	-2.35756448710942	-0.829556268778297	-1.50309100841765	-1.77495736162196	-0.9889405384004	-1.63010962984794	-1.31395478217245	1.14841712959241	0.130903277639322	1.21332533575235	0.808868154492223	0.474017611445468	-0.0932325333888686	0.252271387109273	0.354168095120493	1.51261980080181	-0.87075086885994	1.39879426473019	1.34184893982603	1.16199711215611	0.191235713303945	-0.00443054413440263	0.815842576622808	0.171391058093915	0.050366047610727	0.139063831218642	0.795372533765598	0.519043439070927	-0.617616305375532	-0.985680097059717	-0.667950482176065	-1.03946065874605	-0.498073695866659	-0.721656777959176	0.422634771831036
NDC1	-0.106898586924901	-0.205537935596211	-0.0643862194520635	-0.695250403452431	-0.929250700534946	0.214068385372085	-0.831662944066955	-0.648089998440924	-0.179451438339214	-0.390295675104648	-1.47764201333636	-1.41208575538146	-1.48646136661486	-1.83225993613955	-1.40738864353997	-1.435704516268	-1.69594554413067	-1.31456810506036	-1.63133571915876	-1.52310584959318	1.11761646665757	1.31750505788643	0.730380518625525	1.23814121469981	0.377676515143852	0.749903451135762	1.11900320981027	0.926218232630797	1.14485531202231	0.532756473345836	0.481771821046479	1.00482663572098	1.20099257910606	0.79784228415309	1.18649097225515	1.21850827110346	0.241871934237816	0.561791261707634	0.795428714622137	1.08918437385442	1.36878596008531	-0.0501504486956382	-0.327135269114531	-0.126295223853166	-0.429939392864595	0.0566874899540925	-0.165780529452249	0.894315079938742
NDC80	1.51420622960312	1.88388720535763	2.29864359221175	1.60538655193241	1.35808392609697	1.15253866026632	0.896457458997588	1.16290322238644	1.67955925386994	-0.444556889461941	-0.629727791232288	-0.0193455114222065	-1.27745031900267	-1.56726156169455	0.146939627827235	-0.512768229159913	-1.94007277433098	-0.753546050117042	-0.463393959409128	-0.662769180541422	0.298238575956442	-0.508024264649962	0.202254321904902	0.254889811512927	-0.653870058462283	-0.56297747618663	0.297708490008852	0.112167061049308	-0.163544394307701	0.153213922679093	0.0935170142443202	0.354440286052422	0.609092964468926	0.0755380839240623	-0.0110324782534384	0.0983678801081695	-0.0717202949805348	0.683642259794318	-0.431787470817975	0.429866304772533	0.990260380780597	-1.11263804349857	-1.63060884922763	-1.00543513961507	-1.87380533045942	-0.742129650531551	-1.5700045014182	0.256667132974825
NDNF	0.0282405055343772	-0.50963776381813	-0.496364720799467	0.106113765719373	-0.854542926487218	-0.428047017156888	-0.167331609085476	0.597028866787628	0.573579608614861	-0.223552934994047	1.87306418125111	2.02466004715546	1.96125589085539	-0.269501067840436	1.58493635116356	1.69374556402479	2.63608636199277	2.16880800971956	1.16954764490487	0.439122971664477	-0.964463035934124	-0.947569481135468	-0.954794759818238	-0.898505945941966	-0.744981955265826	-0.415099970500044	-0.249797231106794	-0.408765267155833	-0.600953203660483	-0.510442696339152	-0.877245889541583	-1.13081084755167	-1.00140068751939	-0.708661372852508	-0.536900985148786	-0.894372416453829	-0.680521492609	-0.82371268323197	-0.747862221528656	-0.287746618969195	-1.06271123065623	0.0915518945541272	0.57531373729213	0.230969083425161	0.318199802450868	0.371902443487897	0.803905927208421	-0.851734624704429
